keywords,city,Agg store_number,store_number,address,state,zip_code
Best Buy,Minnetonka,4,00004 0004 4 000004,13513 Ridgedale Dr,MN,55305
Best Buy,Edina,5,00005 0005 5 000005,3200 Southdale Circle,MN,55435
Best Buy,Inver Grove Heights,6,00006 0006 6 000006,1350 50th Street E,MN,55077
Best Buy,Roseville,7,00007 0007 7 000007,1643 County Road B2,MN,55113
Best Buy,Burnsville,8,00008 0008 8 000008,14141 Aldrich Ave S,MN,55337
Best Buy,Brooklyn Center,9,00009 0009 9 000009,5925 Earle Brown Drive,MN,55430
Best Buy,Maplewood,10,000010 00010 10 0000010,1795 County Rd D E,MN,55109
Best Buy,Blaine,11,000011 00011 11 0000011,300 Northtown Dr Ne,MN,55434
Best Buy,Saint Cloud,12,000012 00012 12 0000012,4130 W Division St,MN,56301
Best Buy,Fargo,13,000013 00013 13 0000013,1615 38th St S,ND,58103
Best Buy,Rochester,14,000014 00014 14 0000014,"4050 Hwy 52 N, Maplewood Square",MN,55901
Best Buy,Oakdale,15,000015 00015 15 0000015,8301 3rd St N,MN,55128
Best Buy,West Des Moines,16,000016 00016 16 0000016,4100 University Ave Ste 240,IA,50265
Best Buy,Sioux Falls,17,000017 00017 17 0000017,2101 W 41st St Ste 3,SD,57105
Best Buy,Onalaska,18,000018 00018 18 0000018,9420 St Rd 16 Pralle Center,WI,54650
Best Buy,Des Moines,19,000019 00019 19 0000019,5100 Se 14th St,IA,50320
Best Buy,Cedar Rapids,20,000020 00020 20 0000020,4650 1st Ave Ne,IA,52402
Best Buy,Coralville,21,000021 00021 21 0000021,1431 Coral Ridge Avenue,IA,52241
Best Buy,Davenport,22,000022 00022 22 0000022,5153 Elmore Ave,IA,52807
Best Buy,Moline,23,000023 00023 23 0000023,4401 16th St,IL,61265
Best Buy,Greenfield,25,000025 00025 25 0000025,4610 S 76th St,WI,53220
Best Buy,Wauwatosa,26,000026 00026 26 0000026,2401 North Mayfair Road,WI,53226
Best Buy,Appleton,27,000027 00027 27 0000027,4240 W Wisconsin Ave,WI,54913
Best Buy,Green Bay,28,000028 00028 28 0000028,825 Pilgrim Way Ste A,WI,54304
Best Buy,Racine,29,000029 00029 29 0000029,2710c S. Green Bay Rd,WI,53406
Best Buy,Saint Louis,30,000030 00030 30 0000030,7017 S Lindbergh Blvd,MO,63125
Best Buy,Fairview Heights,31,000031 00031 31 0000031,"26 Plaza Dr., Marketplace Shopping",IL,62208
Best Buy,Saint Peters,32,000032 00032 32 0000032,5651 South Service Road,MO,63376
Best Buy,Ellisville,33,000033 00033 33 0000033,15678 Manchester Rd,MO,63011
Best Buy,Bridgeton,34,000034 00034 34 0000034,12410 St Charles Rock Rd,MO,63044
Best Buy,Independence,36,000036 00036 36 0000036,19110 E 39th St S,MO,64057
Best Buy,Kansas City,37,000037 00037 37 0000037,509 NW Barry Rd,MO,64155
Best Buy,Overland Park,39,000039 00039 39 0000039,9301 Quivira Rd,KS,66214
Best Buy,Eau Claire,40,000040 00040 40 0000040,4090 Commonwealth Ave,WI,54701
Best Buy,Crestwood,42,000042 00042 42 0000042,9450 Watson Rd,MO,63126
Best Buy,Duluth,43,000043 00043 43 0000043,5105 Burning Tree Rd,MN,55811
Best Buy,Brookfield,44,000044 00044 44 0000044,19555 W Bluemound Rd,WI,53045
Best Buy,Rockford,45,000045 00045 45 0000045,281 Deane Dr,IL,61107
Best Buy,Champaign,46,000046 00046 46 0000046,2117 N Prospect Ave,IL,61822
Best Buy,Springfield,47,000047 00047 47 0000047,3193 S Veterans Pkwy,IL,62704
Best Buy,Topeka,48,000048 00048 48 0000048,1600 Sw Wanamaker Rd,KS,66604
Best Buy,Bloomington,49,000049 00049 49 0000049,2103 N Veterans Pkwy Ste 200,IL,61704
Best Buy,Lincoln,50,000050 00050 50 0000050,400 N 48th St Cental Plaza,NE,68504
Best Buy,Wichita,51,000051 00051 51 0000051,2111 North Rock Rd Ste 121,KS,67206
Best Buy,Springfield,52,000052 00052 52 0000052,3450 S Glenstone Ave,MO,65804
Best Buy,Mesquite,54,000054 00054 54 0000054,2701 N Mesquite Dr,TX,75150
Best Buy,Hurst,55,000055 00055 55 0000055,869 NE Mall Blvd,TX,76053
Best Buy,Cedar Hill,56,000056 00056 56 0000056,971 N Hwy 67,TX,75104
Best Buy,Arlington,57,000057 00057 57 0000057,1730 Pleasant Pl,TX,76015
Best Buy,Dallas,58,000058 00058 58 0000058,9378 N Central Expy,TX,75231
Best Buy,Madison,59,000059 00059 59 0000059,2452 E Springs Dr East Town,WI,53704
Best Buy,Los Angeles,109,0000109 000109 109 00000109,11301 W Pico Blvd,CA,90064
Best Buy,West Covina,102,0000102 000102 102 00000102,1800 Plaza Dr.,CA,91790
Best Buy,City Of Industry,103,0000103 000103 103 00000103,17545 Gale Ave,CA,91748
Best Buy,Hawthorne,104,0000104 000104 104 00000104,5000 W 147th St,CA,90250
Best Buy,Rancho Cucamonga,105,0000105 000105 105 00000105,12260 Foothill Blvd,CA,91739
Best Buy,Palmdale,106,0000106 000106 106 00000106,39330 10th St W,CA,93551
Best Buy,Torrance,107,0000107 000107 107 00000107,3675 Pacific Coast Hwy,CA,90505
Best Buy,Victorville,108,0000108 000108 108 00000108,12133 Mall Blvd,CA,92392
Best Buy,Downers Grove,316,0000316 000316 316 00000316,7401 Lemont Rd,IL,60516
Best Buy,Riverside,110,0000110 000110 110 00000110,3900 Tyler St,CA,92503
Best Buy,Westminster,111,0000111 000111 111 00000111,500 Westminster Mall Rd,CA,92683
Best Buy,Thousand Oaks,112,0000112 000112 112 00000112,390 N Moorpark Rd Village Square,CA,91360
Best Buy,Santa Clarita,113,0000113 000113 113 00000113,"26531 Bouquet Canyon Rd, Bouquet Canyon Plaza",CA,91350
Best Buy,Fullerton,114,0000114 000114 114 00000114,120 E Imperial Hwy,CA,92835
Best Buy,Murrieta,115,0000115 000115 115 00000115,25080 Madison Ave,CA,92562
Best Buy,Canoga Park,116,0000116 000116 116 00000116,21601 Victory Blvd,CA,91303
Best Buy,Cerritos,117,0000117 000117 117 00000117,12989 Park Plaza Dr Cerritos Town Center,CA,90703
Best Buy,Oxnard,118,0000118 000118 118 00000118,"2300 N Rose Ave, Shopping At The Rose",CA,93036
Best Buy,Costa Mesa,119,0000119 000119 119 00000119,901 S Coast Dr Ste F,CA,92626
Best Buy,Santa Rosa,120,0000120 000120 120 00000120,"1950 Santa Rosa Ave, Santa Rosa Marketplace",CA,95407
Best Buy,Fresno,121,0000121 000121 121 00000121,7550 N Blackstone Ave Marketplace At River Park,CA,93720
Best Buy,Las Vegas,122,0000122 000122 122 00000122,2050 N Rainbow Blvd,NV,89108
Best Buy,Tucson,123,0000123 000123 123 00000123,575 E Wetmore Rd,AZ,85705
Best Buy,Palm Desert,124,0000124 000124 124 00000124,72369 Highway 111,CA,92260
Best Buy,Beaverton,451,0000451 000451 451 00000451,3055 Sw Cedar Hills Blvd,OR,97005
Best Buy,Yorba Linda,126,0000126 000126 126 00000126,23000 Savi Ranch Pkwy,CA,92885
